t,user,final_status,edge_id,delay
98,73,edge,11,38.242635562984205
98,30,edge,4,38.30562460199039
98,46,edge,9,146.04068059756668
98,33,edge,6,109.29877181550522
98,42,edge,8,101.3918680447631
98,29,edge,16,67.0282769904867
98,46,edge,11,52.708253529990095
98,6,edge,7,48.067169581678854
98,61,edge,19,57.74123047681532
98,64,edge,4,26.207019554205022
98,31,edge,0,47.38924325146761
98,13,edge,7,101.30872460885878
98,57,edge,9,34.43463558701547
98,0,edge,13,30.709041154715663
98,5,edge,17,84.4023781337973
98,9,edge,18,28.00575417198037
98,47,edge,19,69.24333784210484
98,14,edge,9,98.60232542717362
98,58,edge,14,66.47385338073188
98,8,edge,6,42.53812782647163
98,58,edge,8,129.63050516722646
98,54,edge,7,16.34032023504853
98,29,edge,16,41.99409690673939
98,77,edge,14,48.28756601605995
98,59,edge,7,176.38069984355187
98,12,edge,9,38.98285937810103
99,2,edge,0,57.345437436128925
99,72,edge,11,150.67680670599253
99,52,edge,8,66.69811653097918
99,76,edge,5,129.41142304308775
99,65,edge,18,25.102601491918488
99,16,edge,19,42.63168491400896
99,41,edge,15,69.99721326685649
99,73,edge,11,77.87037097865282
99,51,edge,0,54.119657781261964
99,13,edge,7,65.79459300813214
99,48,edge,16,76.29986759969086
99,20,edge,18,48.33130610536858
99,60,edge,11,35.85841039634723
99,8,edge,6,60.844200653091846
99,23,edge,15,71.11483915137181
99,58,edge,0,91.34861522604018
99,48,edge,3,27.471218648202075
99,62,edge,18,63.83713189927612
99,22,edge,17,29.20548184321126
99,56,edge,9,216.16092273198356
99,20,edge,17,13.302193496104513
99,38,edge,15,46.477099560632816
99,1,edge,5,52.232785539880034
99,24,edge,7,43.57204539183595
99,28,edge,12,52.21283866757904
99,72,edge,9,98.58545156546842
99,67,edge,4,33.85323652057088
99,6,edge,16,74.55608664850506
99,67,edge,4,58.038545820779305
99,12,edge,16,103.91217897091563
99,39,edge,8,51.61735595534459
100,20,edge,11,65.8093726443245
100,40,edge,12,24.62305100347787
100,73,edge,18,55.477015127220845
100,6,edge,3,171.66620063153903
100,46,edge,9,246.38445018786751
100,44,edge,9,125.31337278985244
100,37,edge,2,111.57467713771194
100,43,edge,6,97.3362933800635
100,40,edge,13,53.989138855784745
100,17,edge,14,26.330392482688058
100,46,edge,11,41.01306472447988
100,75,edge,7,88.27279257646735
100,67,edge,4,42.38602218585176
100,10,edge,2,33.50895711057459
100,7,edge,16,56.06669990586298
100,52,edge,8,30.338391978498258
100,70,edge,17,47.985823265487696
100,2,edge,0,91.6802407926281
100,22,edge,18,51.660960498449185
100,28,edge,12,47.18715117886023
100,26,edge,8,81.63577468497557
100,50,edge,9,20.216184394446877
100,42,edge,15,57.50017399227424
100,35,edge,4,19.379222969402154
100,52,edge,8,34.827286501364725
100,75,edge,7,51.3041611813809
100,76,edge,9,59.29412996673976
101,11,edge,18,25.811613599945815
101,7,edge,16,76.80102849154622
101,9,edge,8,61.89149608700121
101,65,edge,0,72.57405714978992
101,39,edge,0,25.743829618372125
101,48,edge,3,17.60788173295302
101,2,edge,2,63.18638609335352
101,6,edge,12,23.987021558209207
101,39,edge,0,45.904687695691266
101,71,edge,4,132.92299786889248
101,4,edge,14,47.74073039258033
101,64,edge,4,19.201247999600113
101,35,edge,15,34.57688623094164
101,35,edge,15,46.884350098985294
101,55,edge,0,54.57631293852334
101,57,edge,6,75.04792053990282
101,43,edge,13,94.26105413800884
101,11,edge,18,26.755946725912374
101,11,edge,18,24.117326826867206
101,19,edge,2,60.731461113399185
101,24,edge,7,20.41866619224631
101,49,edge,16,94.86495602012887
101,13,edge,19,44.26427841991172
101,30,edge,4,17.006993918603172
101,36,edge,9,108.13619572002217
101,45,edge,8,26.41997289469542
101,19,edge,14,58.671531487252594
101,73,edge,11,39.90295138296802
101,68,edge,9,211.11196235530755
101,61,edge,13,67.39890455331224
101,12,edge,15,79.22481785168735
101,54,edge,7,15.4878175085187
102,40,edge,13,59.02958339493014
102,74,edge,3,163.3453951111577
102,39,edge,8,61.16728047221424
102,8,edge,5,45.829150705530054
102,58,edge,2,56.64793564786998
102,55,edge,0,69.71760299765681
102,44,edge,17,49.15344982977177
102,11,edge,18,53.97933291880752
102,74,edge,6,75.0935286825052
102,5,edge,11,149.77829491348282
102,14,edge,15,157.16455466964837
102,49,edge,3,30.9979479685994
102,46,edge,11,74.96783430645516
102,70,edge,8,81.55694704172237
102,10,edge,2,56.422655150879336
102,59,edge,7,91.26039767362316
102,59,edge,7,139.92153498804782
102,3,edge,11,25.94196409923471
102,50,edge,8,36.41947648855021
102,73,edge,11,81.87501696164256
102,53,edge,9,188.08399289382072
102,0,edge,6,39.14470997444922
102,6,edge,12,45.90825378046434
102,11,edge,8,22.764027995615855
102,40,edge,6,55.49809967815821
102,48,edge,3,19.323167604060867
102,74,edge,12,40.6814766657974
102,8,edge,5,24.28385484184007
102,1,edge,16,87.50001168146702
102,72,edge,8,108.03286599744868
102,25,edge,9,100.2099076896655
102,54,edge,7,21.10376715919669
102,53,edge,9,71.45007189875467
102,54,edge,7,40.91595079534178
102,77,edge,14,53.47608332314445
102,22,edge,17,34.755409223570545
102,2,edge,0,99.84233199991769
102,56,edge,4,236.43295506346948
103,30,edge,4,54.59126184944
103,73,edge,17,22.239388152485382
103,54,edge,5,52.349371701730874
103,48,edge,16,87.1354835858513
103,13,edge,19,31.315746167327404
103,68,edge,9,198.66176859492467
103,48,edge,16,29.00899774994541
103,3,edge,11,57.6941538247003
103,76,edge,8,102.4864214451669
103,77,edge,2,36.91810293115224
103,67,edge,4,86.38532389112231
103,51,edge,8,57.02532828481943
103,62,edge,18,31.18546235935094
103,15,edge,5,38.54657445573882
103,35,edge,15,46.637578410686615
103,22,edge,17,29.59687815611817
103,38,edge,13,44.543008949356796
103,18,edge,18,44.34340274701719
103,66,edge,19,176.52580309472856
104,0,edge,5,83.03182644972136
104,70,edge,11,84.26443858382329
104,18,edge,18,50.372388920792496
104,65,edge,0,75.70123881736112
104,8,edge,7,38.166037710952786
104,33,edge,4,70.56990197293091
104,41,edge,4,23.380464508146837
104,58,edge,2,86.01777092201576
104,29,edge,13,39.732272164087085
104,8,edge,5,30.826996601621303
104,70,edge,11,94.06716679968946
104,55,edge,0,43.03114867404696
104,39,edge,0,41.10982810082024
104,42,edge,9,92.51719501307163
104,51,edge,8,77.22465326905322
104,27,edge,5,45.364677152696466
104,42,edge,15,50.3019014116568
104,10,edge,2,53.92888557061753
104,57,edge,6,85.01910924382791
104,28,edge,12,46.792743796317595
104,64,edge,15,73.37025255374287
104,70,edge,17,63.615143196099744
104,7,edge,6,65.6673052845043
105,42,edge,8,81.63716662486486
105,59,edge,7,121.25409535022818
105,29,edge,16,43.225485505802794
105,5,edge,18,35.75416961221611
105,67,edge,4,88.10600283577466
105,40,edge,16,108.68599891045511
105,19,edge,0,76.45651143190223
105,69,edge,9,136.49851019440374
105,14,edge,8,67.58097335289746
105,17,edge,2,59.31082454097934
105,27,edge,9,72.23730680577441
105,46,edge,11,35.79265050117572
105,24,edge,7,28.14578668775057
105,34,edge,9,26.51522183841261
105,40,edge,13,18.989299885344813
105,34,edge,15,113.68326545014514
105,34,edge,15,110.52230649446038
105,11,edge,18,28.3761756194076
105,42,edge,15,70.20094877541233
105,62,edge,18,69.66909264091821
105,55,edge,14,36.34873712283587
105,54,edge,7,46.0947084289815
105,54,edge,7,55.18073832282701
105,54,edge,7,51.07875950187391
105,65,edge,18,49.166891448058394
105,60,edge,17,58.31464829986697
105,58,edge,2,83.62647384783985
105,29,edge,16,20.747567887615638
105,42,edge,4,86.11399977937621
105,32,edge,18,27.60873364025516
105,53,edge,15,164.33025564333215
106,58,edge,8,71.90419722464542
106,59,edge,7,63.957265967801874
106,3,edge,11,97.82505717967393
106,73,edge,18,69.31161362328754
106,14,edge,9,83.83947690202922
106,65,edge,0,46.057724333412295
106,52,edge,9,52.07047626252963
106,31,edge,18,50.745752245508534
106,20,edge,11,80.79199242734173
106,29,edge,13,42.06001041228237
106,13,edge,19,24.18161738300339
106,78,edge,2,107.8627241511463
106,46,edge,11,81.79171030309634
106,37,edge,14,235.47313360786043
106,34,edge,9,65.06805430073516
106,14,edge,6,56.824055693022295
106,12,edge,15,77.23923061485331
106,5,edge,17,43.45992755196251
106,66,edge,3,41.77793310764532
106,39,edge,0,34.13396926612419
106,0,edge,5,44.783472071384054
106,12,edge,9,24.558199133539897
106,76,edge,8,111.16636471261353
107,24,edge,7,16.650212628456135
107,26,edge,0,23.22530214691345
107,49,edge,16,55.365511005399135
107,40,edge,12,31.04339612709467
107,17,edge,14,55.39989438236227
107,66,edge,3,56.85456440684208
107,39,edge,0,14.967341065705812
107,38,edge,15,35.835253147271
107,61,edge,19,56.29994826799406
107,26,edge,14,151.13230022516706
107,22,edge,17,37.527568004251044
107,6,edge,5,105.9033274845116
107,44,edge,4,185.0565382768664
107,58,edge,8,81.26247652528014
107,37,edge,7,109.58877021837992
107,75,edge,7,67.20961566461298
107,2,edge,2,48.93866576313444
107,15,edge,5,23.36500532277207
107,49,edge,3,23.88399608401351
107,70,edge,18,79.28954470046389
107,44,edge,9,205.7059713794809
107,37,edge,2,111.7011483594478
107,35,edge,4,55.79561084118196
107,59,edge,2,52.70850412026404
107,13,edge,19,43.07708561679977
107,27,edge,9,39.03737475751664
108,44,edge,15,122.13782882141795
108,53,edge,18,88.74565734532075
108,35,edge,4,36.526570918463655
108,67,edge,3,92.02947404336227
108,10,edge,2,68.24516160286076
108,65,edge,18,41.92200307295912
108,29,edge,16,66.03561383030339
108,30,edge,4,51.3979721795363
108,68,edge,11,94.81862810857062
108,31,edge,8,28.717760974443326
108,56,edge,11,123.34563721101452
108,49,edge,3,28.744727871344168
108,43,edge,12,43.24824495470732
108,21,edge,7,21.32679702701125
108,63,edge,15,83.73767485684218
108,50,edge,8,47.03438729693257
108,29,edge,13,20.214945928024346
108,49,edge,3,38.30119928738136
108,13,edge,19,56.66001507664213
108,38,edge,16,38.13322551443878
108,32,edge,9,64.45734136855314
108,20,edge,11,27.18776427597064
109,37,edge,5,37.144894912984185
109,0,edge,15,66.00752324328252
109,29,edge,3,86.06345224636205
109,44,edge,9,58.85567537301912
109,42,edge,15,123.47377490903374
109,40,edge,6,48.35534478405293
109,19,edge,0,29.449431033234
109,11,edge,9,52.57542655593233
109,60,edge,11,19.794992821646776
109,50,edge,18,80.57649267902534
109,10,edge,2,82.36460664500706
109,48,edge,3,59.398264495493166
109,21,edge,19,26.172072432007678
109,44,edge,11,116.71520131010362
109,65,edge,18,24.262836412634876
109,11,edge,9,90.18780593836676
109,73,edge,11,50.027293497633465
109,37,edge,6,233.19359124714194
109,41,edge,4,33.89736193369754
109,41,edge,4,39.871223285440145
110,47,edge,7,68.38193918547852
110,77,edge,2,15.64981152011453
110,27,edge,9,140.64390261029712
110,11,edge,8,47.067155878348295
110,10,edge,2,43.74906566667462
110,13,edge,19,38.0124051676609
110,42,edge,15,61.661184439422776
110,3,edge,11,69.00815668640807
110,70,edge,18,88.12960324885684
110,17,edge,0,37.04981155395039
110,62,edge,18,50.68099644971276
110,46,edge,17,32.71589781808521
110,35,edge,4,36.894441449202475
110,41,edge,3,64.65173372978506
110,12,edge,9,62.11428996976237
110,79,edge,2,113.49114535338327
110,45,edge,8,65.96801362754707
110,66,edge,3,47.806891405648
110,0,edge,5,66.57729857760083
110,16,edge,19,46.69716633002839
110,56,edge,17,144.57327509570266
110,4,edge,14,42.934298641222185
110,10,edge,8,140.03538714871445
110,74,edge,5,130.42116556296784
111,19,edge,0,68.32239425135674
111,59,edge,9,209.45766636326903
111,74,edge,5,56.71870448219545
111,11,edge,8,47.403599983594845
111,31,edge,0,45.40297607408174
111,18,edge,17,26.98606511222013
111,11,edge,9,64.56725460657667
111,77,edge,14,29.064517626109502
111,43,edge,6,83.39393024648327
111,76,edge,8,75.94685735975678
111,72,edge,18,93.97282799177576
111,67,edge,4,85.41985680347298
111,61,edge,13,58.80162976675057
111,6,edge,5,80.07554969039309
111,46,edge,11,95.77466660384148
111,67,edge,4,52.41424800532479
111,59,edge,14,121.71105504016865
111,13,edge,7,119.97865841864797
111,30,edge,15,77.04377719172615
111,13,edge,13,103.60272968207488
111,71,edge,9,226.871815311861
111,69,edge,15,38.65793545968848
111,72,edge,17,152.70073712512362
111,0,edge,12,63.314547117427466
111,18,edge,18,38.654722326264555
111,72,edge,9,97.11130846977213
112,35,edge,4,31.741334927384248
112,63,edge,4,47.50369330858052
112,12,edge,9,65.74597957475035
112,51,edge,8,56.23512154722525
112,42,edge,4,171.09357758328923
112,26,edge,0,32.76579665897702
112,20,edge,11,28.16018216499497
112,44,edge,9,160.6843476129852
112,22,edge,17,14.803124194440862
112,50,edge,9,21.21649369040248
112,6,edge,12,15.081450024952431
112,25,edge,5,110.65128621421829
112,54,edge,7,52.893956091614356
112,6,edge,13,55.44134111228107
112,8,edge,5,54.4988958650565
112,8,edge,5,26.646310828672462
112,3,edge,11,29.855792220478534
112,47,edge,19,22.041912112283285
112,11,edge,18,38.8106713584709
113,59,edge,2,38.36300102218081
113,27,edge,6,110.15961127216683
113,34,edge,15,56.57331158016835
113,30,edge,4,27.282724882942837
113,44,edge,17,125.3324870769726
113,66,edge,13,21.247773358460506
113,39,edge,8,48.58931622735464
113,24,edge,5,20.12026588236105
113,53,edge,17,74.3607250993412
113,34,edge,9,68.23579772441109
113,36,edge,2,60.16910689859235
113,11,edge,8,52.25142806266976
113,78,edge,6,76.98166029397963
113,38,edge,1,37.99868625690871
113,11,edge,8,48.312233226248374
113,53,edge,11,105.37758534239
113,70,edge,17,60.53142171648944
113,17,edge,0,31.988455272519353
113,5,edge,18,56.275768062563316
113,3,edge,11,44.18267786902422
113,24,edge,5,21.66093782219489
113,37,edge,6,268.74665595461545
113,27,edge,6,66.81366396759462
113,72,edge,18,170.64505709992596
113,67,edge,4,40.98854002910846
113,79,edge,2,74.26464167539984
113,49,edge,3,27.112545816495338
113,25,edge,6,85.09966201077214
113,12,edge,15,28.1080292613742
114,62,edge,0,35.71216803054439
114,19,edge,2,69.21946900363854
114,60,edge,11,14.008055103923041
114,60,edge,11,40.24523337908574
114,44,edge,9,184.06891531220893
114,42,edge,15,127.913424248116
114,73,edge,17,27.691668435314757
114,63,edge,4,56.35797313170772
114,36,edge,7,118.92188999308846
114,51,edge,8,103.4999921049176
114,15,edge,5,23.73608378870652
114,19,edge,2,57.66372802486408
114,43,edge,19,44.83654128276098
114,55,edge,18,62.19691043245309
114,53,edge,9,117.90454932763059
114,39,edge,8,67.67593547509294
114,29,edge,3,91.85439191945511
114,2,edge,2,20.04892453847706
115,35,edge,4,61.13600473136876
115,5,edge,17,38.78201301311542
115,34,edge,15,62.352710488498076
115,28,edge,13,90.21526120371219
115,64,edge,15,53.69944237989096
115,40,edge,13,53.51731826162227
115,40,edge,13,21.193898615265066
115,51,edge,0,108.62381272489976
115,20,edge,17,29.54864798500705
115,0,edge,5,79.14647414213424
115,37,edge,7,99.68351112782234
115,79,edge,0,187.81409523004882
115,19,edge,14,55.70407597293013
115,41,edge,3,102.56476121258292
115,47,edge,7,61.66133887005996
115,12,edge,9,62.260619013658584
115,40,edge,12,42.19827351006267
115,72,edge,18,81.12711665429043
115,54,edge,7,57.00796969538189
115,52,edge,8,29.0980163025664
115,47,edge,7,24.442284431191144
115,64,edge,4,41.00273959223989
115,15,edge,6,42.385109950587484
115,42,edge,15,115.64533940446132
115,13,edge,19,53.44841559227732
115,40,edge,13,48.80541339075944
115,36,edge,2,46.42661850126965
115,42,edge,15,140.4618662748141
115,40,edge,6,85.32253076893507
116,33,edge,15,56.01675059074888
116,31,edge,18,55.76109304727569
116,48,edge,3,53.482422474137614
116,67,edge,4,83.58132017689393
116,37,edge,2,155.94677684488286
116,38,edge,1,47.55063476231139
116,19,edge,14,61.844106804945795
116,7,edge,9,86.29987056670366
116,43,edge,12,32.75672070785227
116,47,edge,7,44.172452808371425
116,63,edge,15,75.48345235704333
116,22,edge,11,35.117548667085615
116,22,edge,11,64.76357942962174
116,60,edge,11,14.067010000169011
116,41,edge,3,52.47467498326282
116,71,edge,9,217.68272232267083
116,39,edge,18,101.19343580148053
116,0,edge,16,40.93367008428524
116,51,edge,2,42.64271879313674
116,65,edge,18,25.132742510932843
116,42,edge,4,70.03269021179577
116,55,edge,8,87.17052432151468
116,1,edge,16,98.15799822164227
116,29,edge,3,95.87047438449477
116,17,edge,2,41.46848753025244
117,1,edge,5,78.44986680958847
117,38,edge,4,78.5082091949768
117,79,edge,5,67.45199454046053
117,79,edge,5,122.58736306537087
117,64,edge,4,30.430886516306195
117,22,edge,17,44.04950714441164
117,62,edge,8,63.66129614407494
117,51,edge,2,44.78534196677546
117,25,edge,6,89.8622456432274
117,45,edge,0,74.45379488723025
117,47,edge,7,59.46695544426173
117,44,edge,17,100.03892394395176
117,72,edge,9,66.77971369136566
117,10,edge,2,25.501178975674026
117,27,edge,5,73.89926594868969
117,57,edge,9,43.67569728618501
117,3,edge,11,51.376185741862244
117,25,edge,7,88.2605805988943
117,1,edge,13,58.524311675337934
117,10,edge,2,63.72067606889521
117,66,edge,3,41.090141131962675
117,17,edge,0,39.05189947534928
117,24,edge,5,48.85194134148678
117,18,edge,18,23.345955147125075
117,56,edge,11,110.79132046853718
117,10,edge,8,183.37584941785676
117,61,edge,13,30.280332989803725
117,68,edge,17,42.05872898953183
117,38,edge,15,59.007644574235414
117,78,edge,5,60.034898711931476
117,23,edge,6,37.411890742076864
117,37,edge,7,123.3118615728894
117,14,edge,6,87.36398960517171
117,36,edge,14,158.7599962056203
117,68,edge,9,110.14836005448966
117,47,edge,19,38.05741807893806
117,62,edge,8,78.77368750196624
117,77,edge,14,52.29627102799139
117,20,edge,17,48.813047089715845
117,68,edge,9,140.45889517219143
118,20,edge,17,13.809931705879762
118,17,edge,0,60.346100758485434
118,17,edge,0,81.02054836356682
118,29,edge,16,68.14128767045882
118,39,edge,0,37.47279248788395
118,49,edge,3,44.56418805295339
118,38,edge,15,44.24120599288783
118,54,edge,5,28.744601841010265
118,17,edge,14,43.79383298838486
118,61,edge,13,56.006540127912984
118,58,edge,9,81.24226317120281
118,71,edge,15,137.69227157082673
118,11,edge,18,39.696804950971114
118,43,edge,6,49.97759548920793
118,15,edge,5,49.99729393948306
118,66,edge,3,55.65929426130734
118,58,edge,2,56.38898678968948
118,5,edge,18,83.1947814690156
118,62,edge,0,48.795302229441994
118,4,edge,14,28.476766720827158
118,44,edge,17,52.7743833952049
118,18,edge,18,38.928857271349436
118,0,edge,5,44.13614580242047
118,13,edge,19,50.33581288678103
118,41,edge,16,175.93023372741538
118,60,edge,17,80.56386422226937
118,72,edge,9,84.43352685627136
118,19,edge,0,76.48925655803137
118,31,edge,18,52.54191588299065
119,52,edge,2,125.57977570120786
119,21,edge,5,43.31371487895088
119,57,edge,9,14.861231355955615
119,48,edge,1,29.046215956372023
119,57,edge,6,151.80774376441488
119,56,edge,11,107.05161225401446
119,27,edge,7,47.940961020087435
119,42,edge,15,104.3366891031608
119,10,edge,2,76.88773778859064
119,42,edge,9,123.2893193031082
119,35,edge,4,63.51000317462941
119,46,edge,11,27.57112892688337
119,63,edge,4,30.027864595827964
119,43,edge,12,29.301737660136837
119,29,edge,3,97.46398800484435
119,45,edge,8,28.82365695007888
119,1,edge,6,29.59001458366973
119,46,edge,17,65.76768672087415
119,43,edge,19,33.288102688693385
119,20,edge,17,31.351578322521735
119,35,edge,15,87.39503881441081
120,76,edge,9,100.60555351682127
120,22,edge,18,41.01593459375208
120,11,edge,8,16.806747341961014
120,9,edge,18,45.65206528636335
120,8,edge,6,32.02438243464809
120,36,edge,14,146.90211916403047
120,69,edge,15,18.152882426794264
120,49,edge,3,33.39798047652692
120,77,edge,2,19.288279713598143
120,3,edge,11,43.541882798437825
120,31,edge,18,50.48084651847969
120,9,edge,17,30.19635172398546
120,15,edge,5,46.6034973988301
120,73,edge,11,25.06426090002942
120,30,edge,4,33.920057357515184
120,4,edge,14,33.27119342184473
120,62,edge,0,29.055598229143047
120,24,edge,6,145.6320133098084
120,10,edge,2,57.0285329295559
120,28,edge,12,29.34532699318739
120,19,edge,0,95.54494237800495
120,25,edge,9,54.973324013755864
120,31,edge,18,41.532348206987294
120,48,edge,3,35.901148420488234
120,74,edge,12,27.659873039436764
120,73,edge,11,42.239602484671366
120,27,edge,9,61.79880836615018
120,65,edge,0,29.767064554366044
120,75,edge,7,55.14122733143286
120,14,edge,9,45.982578135035915
121,31,edge,0,17.60984526528885
121,31,edge,0,50.02930830405236
121,42,edge,4,113.34642624535994
121,72,edge,17,54.715140133682986
121,10,edge,2,54.52070939417598
121,22,edge,17,17.267187296757715
121,3,edge,11,88.52208100374935
121,22,edge,18,96.19284208563941
121,19,edge,0,87.76102702013557
121,41,edge,15,56.30313672661221
121,22,edge,18,43.57169429068881
121,38,edge,1,18.911473988658308
121,16,edge,12,21.62152871298532
121,54,edge,7,42.26856302892392
121,49,edge,16,39.81058338945629
121,16,edge,12,22.817472593963473
121,58,edge,2,53.83728199590906
121,48,edge,3,23.533032574570445
121,63,edge,4,54.706119208987204
121,24,edge,5,22.66771270970065
121,45,edge,9,30.040869978843684
121,3,edge,17,47.352574886152766
121,25,edge,5,64.76174018160414
121,21,edge,19,93.02242875315446
121,53,edge,18,97.184867149609
121,51,edge,8,85.76887882165764
121,49,edge,1,42.2752110294577
122,60,edge,11,12.931243338001325
122,32,edge,18,74.87199320858583
122,7,edge,6,80.82658091722034
122,40,edge,12,19.789398487702318
122,27,edge,8,119.14155131819464
122,16,edge,12,22.52059244185042
122,70,edge,11,98.88267068963114
122,42,edge,15,126.71520276171833
122,2,edge,14,39.24649524780568
122,2,edge,14,70.10818005953018
122,3,edge,11,61.81935495776825
122,53,edge,18,158.35144177229333
122,31,edge,18,51.55419239742184
122,17,edge,2,34.72398049148308
122,55,edge,0,54.54350513925379
122,54,edge,5,28.14494589197216
122,59,edge,2,97.80375359499314
122,73,edge,11,60.12976392886453
122,79,edge,9,60.408126836221406
122,70,edge,18,114.38643390929775
122,55,edge,0,49.25333822056882
122,45,edge,9,92.49755501379794
122,25,edge,5,36.055616057271514
123,62,edge,0,30.43092801293683
123,53,edge,17,50.86547431417904
123,49,edge,1,83.93042252459861
123,32,edge,8,84.72716980520879
123,53,edge,15,89.00173633034943
123,38,edge,15,69.0977068553101
123,66,edge,19,218.9043726065624
123,75,edge,7,71.78832266526354
123,16,edge,12,30.59484685396625
123,31,edge,18,55.511836228013124
123,14,edge,9,90.51353690505016
123,11,edge,8,61.87182868668533
123,5,edge,11,116.06988357614999
123,32,edge,8,38.2175872980797
123,41,edge,15,49.03637440848892
123,17,edge,2,34.85307660940309
123,70,edge,18,85.12447742254058
123,11,edge,8,22.52813511370689
123,3,edge,11,90.05201922879316
123,29,edge,13,50.49651878624401
123,74,edge,7,102.48995519630303
123,53,edge,18,136.70326458748798
123,53,edge,18,169.78840035755115
123,30,edge,4,17.815232148168764
123,19,edge,8,112.56712773319575
123,14,edge,9,69.90805690245112
123,72,edge,18,141.111222636071
123,35,edge,4,18.92030171338266
123,67,edge,3,122.36530938415677
124,55,edge,0,69.00873161984259
124,75,edge,7,86.69298398225787
124,72,edge,9,142.67088594695608
124,10,edge,2,25.21786685782413
124,74,edge,16,46.69378868612498
124,13,edge,19,38.97694022149663
124,25,edge,9,67.67518663573092
124,73,edge,17,31.286648893264047
124,3,edge,11,67.85374177019204
124,41,edge,15,31.282494129009475
124,71,edge,9,65.19138681482703
124,51,edge,2,39.558561905578166
124,25,edge,6,39.143545406725245
124,61,edge,12,51.699192761782825
124,34,edge,15,73.02434467962148
124,22,edge,17,43.17308485844952
124,15,edge,5,61.39250115778379
124,36,edge,2,36.10433674683274
124,77,edge,2,25.209218559619757
124,9,edge,8,82.20460975124126
124,0,edge,16,27.030780967403253
124,79,edge,9,50.04904081153461
124,35,edge,4,60.01820014555745
124,19,edge,14,21.44465015670172
124,50,edge,9,23.702060015772314
124,1,edge,6,15.407482365419245
124,48,edge,3,56.82638997967999
125,64,edge,4,42.31587235370287
125,52,edge,9,42.6887306255745
125,69,edge,6,136.63167072297958
125,57,edge,9,34.7029888607012
125,35,edge,4,18.60006906731019
125,43,edge,13,48.12324513853648
125,79,edge,9,96.10742362404726
125,78,edge,7,65.07867654736486
125,24,edge,7,35.400785982645054
125,32,edge,18,25.20452672933197
125,25,edge,15,214.76234892536357
125,74,edge,13,41.2080530279577
125,8,edge,5,32.7536735626944
125,49,edge,3,18.316772093638278
125,75,edge,14,111.12473625124952
125,14,edge,9,86.41057403245489
125,6,edge,13,51.64927801875144
125,0,edge,6,21.234240890182942
125,62,edge,0,13.603951789251937
125,71,edge,4,114.04075390354674
125,56,edge,17,112.82756013520779
126,49,edge,1,59.664208462345755
126,30,edge,4,18.294886148594056
126,27,edge,6,77.8499392029026
126,30,edge,15,41.64258011997379
126,77,edge,2,44.986408520083245
126,41,edge,15,47.68293564069765
126,35,edge,15,25.381265308358703
126,19,edge,0,65.55408319253226
126,53,edge,9,97.91827792715067
126,59,edge,8,87.42317620160118
126,27,edge,9,99.81617128033584
126,27,edge,9,124.76667755242322
126,70,edge,17,54.68109410098014
126,70,edge,17,45.55015383646827
126,50,edge,9,45.12473097883576
126,9,edge,18,16.431508994407867
126,40,edge,12,31.223254961608735
126,9,edge,18,17.82921527793186
126,75,edge,7,82.37047217836266
126,30,edge,15,56.77457862489563
126,33,edge,6,153.55119875202382
127,14,edge,8,119.76710798816748
127,23,edge,15,39.39499634863369
127,50,edge,8,37.75456635455691
127,37,edge,7,57.442139205687646
127,70,edge,11,61.07294236767366
127,15,edge,6,81.08531370489104
127,17,edge,2,47.77506488357067
127,23,edge,9,64.53023362596336
127,39,edge,0,42.98244338952718
127,11,edge,9,46.51183556175534
127,60,edge,11,30.756042445602567
127,18,edge,18,19.694689446564375
127,8,edge,6,39.900663854730006
127,43,edge,19,47.52123950386761
127,32,edge,8,63.46989196067553
127,16,edge,19,23.106644022159735
127,64,edge,15,66.40571310291463
127,18,edge,18,44.73053131279693
127,13,edge,13,63.11328393859889
127,63,edge,16,106.37691412416329
127,45,edge,9,91.29732741329583
127,13,edge,7,57.32251205618994
127,67,edge,3,57.97872669720312
127,17,edge,14,55.73864467584529
128,34,edge,9,34.004182775964395
128,57,edge,9,13.335124107627893
128,48,edge,1,59.83506086499873
128,50,edge,18,107.84240519154615
128,55,edge,0,20.050969621507203
128,11,edge,9,38.06074973569532
128,51,edge,7,258.2666460579017
128,52,edge,18,139.54920612007237
128,17,edge,14,21.216858282253018
128,2,edge,9,193.16325955199184
128,10,edge,5,106.16183964001961
128,15,edge,7,65.51887891830918
128,49,edge,1,65.99754389305862
128,22,edge,17,24.446956445980856
128,45,edge,8,67.43349287471425
128,46,edge,17,52.123900514660455
128,68,edge,9,118.458225047659
128,9,edge,18,22.647154989920274
128,30,edge,15,83.40010726546588
128,34,edge,9,64.79615025420983
128,62,edge,18,36.08677518780045
128,19,edge,2,70.63339768861042
128,20,edge,11,36.35258075566466
128,21,edge,5,26.423364369149333
128,60,edge,11,27.57669467674044
128,37,edge,6,116.77086830387934
128,38,edge,16,59.72169817986455
128,44,edge,18,65.74174147601661
128,73,edge,17,38.84813987651081
128,12,edge,9,83.93933511496132
128,20,edge,11,62.793677142213554
128,78,edge,7,106.14515783084991
128,69,edge,4,79.25081285763295
128,35,edge,4,21.845829345281878
128,71,edge,9,191.6592781868602
129,38,edge,13,29.62815645063746
129,43,edge,12,23.985936563325442
129,45,edge,8,49.350161761526635
129,10,edge,2,82.99019167710573
129,12,edge,9,84.19305097547658
129,64,edge,4,61.60939285400209
129,17,edge,0,51.18960850905658
129,71,edge,9,130.11241620233204
